date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2014-01-01,62454.0,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
2015-01-01,63081.2,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
2016-01-01,65479.0,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
2017-01-01,66941.0,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
2018-01-01,70857.3,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
2019-01-01,74162.6,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
2020-01-01,75145.5,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
2021-01-01,80093.8,2023-01-21,2023-01-21,Idaho,IDRGSP,Real Gross Domestic Product: All Industry Total in Idaho,A,Mil. of Chn. 2012 $,NSA
1997-01-01,576730.2,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
1998-01-01,595615.8,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
1999-01-01,618148.4,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2000-01-01,640723.4,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2001-01-01,642292.5,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2002-01-01,647517.8,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2003-01-01,658317.3,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2004-01-01,676805.9,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2005-01-01,687706.6,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2006-01-01,704827.6,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2007-01-01,712619.8,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2008-01-01,706616.5,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2009-01-01,688161.0,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2010-01-01,698179.6,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2011-01-01,711283.4,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2012-01-01,726399.1,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2013-01-01,726125.0,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2014-01-01,741194.0,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2015-01-01,751754.9,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2016-01-01,749333.5,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2017-01-01,753027.0,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2018-01-01,771695.5,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2019-01-01,775998.1,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2020-01-01,734385.0,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
2021-01-01,780060.8,2023-01-21,2023-01-21,Illinois,ILRGSP,Real Gross Domestic Product: All Industry Total in Illinois,A,Mil. of Chn. 2012 $,NSA
1997-01-01,231713.9,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
1998-01-01,245675.7,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
1999-01-01,254089.2,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2000-01-01,264121.7,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2001-01-01,259474.8,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2002-01-01,265345.1,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2003-01-01,277151.6,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2004-01-01,287655.9,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2005-01-01,290328.2,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2006-01-01,296112.7,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2007-01-01,304085.7,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2008-01-01,300962.6,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2009-01-01,279520.7,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2010-01-01,297517.3,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2011-01-01,299064.5,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2012-01-01,300513.9,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2013-01-01,307279.1,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2014-01-01,316783.1,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2015-01-01,313751.2,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2016-01-01,319601.5,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2017-01-01,324997.6,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2018-01-01,336327.1,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2019-01-01,337902.2,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2020-01-01,327277.9,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
2021-01-01,346240.9,2023-01-21,2023-01-21,Indiana,INRGSP,Real Gross Domestic Product: All Industry Total in Indiana,A,Mil. of Chn. 2012 $,NSA
1997-01-01,104575.0,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
1998-01-01,108183.6,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
1999-01-01,111005.5,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2000-01-01,114030.5,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2001-01-01,114327.7,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2002-01-01,116195.0,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2003-01-01,118192.5,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2004-01-01,119391.6,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2005-01-01,123949.8,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2006-01-01,130364.5,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2007-01-01,137093.6,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2008-01-01,139536.8,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2009-01-01,134227.0,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2010-01-01,135723.2,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2011-01-01,139579.4,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2012-01-01,141818.2,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2013-01-01,141723.4,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2014-01-01,145344.1,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2015-01-01,148810.5,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2016-01-01,153695.3,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2017-01-01,155514.7,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2018-01-01,158734.4,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2019-01-01,159826.2,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2020-01-01,158348.3,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
2021-01-01,162290.9,2023-01-21,2023-01-21,Kansas,KSRGSP,Real Gross Domestic Product: All Industry Total in Kansas,A,Mil. of Chn. 2012 $,NSA
1997-01-01,146522.8,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
1998-01-01,150774.4,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
1999-01-01,155611.5,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2000-01-01,151495.1,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2001-01-01,151834.3,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2002-01-01,155643.9,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2003-01-01,159990.8,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2004-01-01,164650.2,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2005-01-01,171180.3,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2006-01-01,175657.7,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2007-01-01,174407.3,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2008-01-01,173810.1,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2009-01-01,166704.2,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2010-01-01,173780.1,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2011-01-01,175745.3,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2012-01-01,178143.7,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2013-01-01,181505.9,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2014-01-01,181471.8,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2015-01-01,182916.0,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2016-01-01,184115.0,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2017-01-01,185920.6,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2018-01-01,187926.6,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2019-01-01,192971.9,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2020-01-01,188396.3,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
2021-01-01,197818.3,2023-01-21,2023-01-21,Kentucky,KYRGSP,Real Gross Domestic Product: All Industry Total in Kentucky,A,Mil. of Chn. 2012 $,NSA
1997-01-01,200862.9,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
1998-01-01,207611.6,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
1999-01-01,211952.5,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2000-01-01,205722.6,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2001-01-01,208617.8,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2002-01-01,213079.4,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2003-01-01,221774.4,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2004-01-01,232712.8,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2005-01-01,247773.2,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2006-01-01,245500.2,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2007-01-01,230367.7,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2008-01-01,232150.7,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2009-01-01,236411.0,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2010-01-01,246836.2,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2011-01-01,234975.7,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2012-01-01,235384.7,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2013-01-01,228452.8,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2014-01-01,235355.1,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2015-01-01,233016.0,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2016-01-01,228428.5,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2017-01-01,233351.7,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2018-01-01,237298.3,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2019-01-01,237044.6,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2020-01-01,218421.7,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
2021-01-01,221152.7,2023-01-21,2023-01-21,Louisiana,LARGSP,Real Gross Domestic Product: All Industry Total in Louisiana,A,Mil. of Chn. 2012 $,NSA
1997-01-01,302724.1,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
1998-01-01,315040.3,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
1999-01-01,331602.3,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2000-01-01,358121.5,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2001-01-01,362663.8,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2002-01-01,362581.6,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2003-01-01,369007.4,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2004-01-01,379086.1,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2005-01-01,386803.5,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2006-01-01,395535.8,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2007-01-01,406421.2,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2008-01-01,414919.9,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2009-01-01,407219.6,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2010-01-01,425792.7,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2011-01-01,434494.5,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2012-01-01,442916.9,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2013-01-01,444874.0,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2014-01-01,451568.9,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2015-01-01,468060.9,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2016-01-01,475349.0,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2017-01-01,482808.4,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2018-01-01,501541.5,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2019-01-01,514170.8,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2020-01-01,500001.0,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
2021-01-01,533102.1,2023-01-21,2023-01-21,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2012 $,NSA
1997-01-01,221211.6,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
1998-01-01,231806.4,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
1999-01-01,240946.2,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
2000-01-01,250771.7,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
2001-01-01,261532.9,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
2002-01-01,270468.4,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
2003-01-01,278332.0,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
2004-01-01,290284.6,2023-01-21,2023-01-21,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2012 $,NSA
