date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2015-10-01,22.77,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2015-11-01,23.03,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2015-12-01,22.94,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-01-01,23.19,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-02-01,23.26,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-03-01,22.95,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-04-01,23.32,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-05-01,23.54,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-06-01,23.2,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-07-01,23.32,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-08-01,23.43,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-09-01,23.6,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-10-01,24.05,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-11-01,23.77,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2016-12-01,23.84,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-01-01,24.37,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-02-01,23.67,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-03-01,23.47,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-04-01,23.93,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-05-01,23.55,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-06-01,23.5,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-07-01,23.9,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-08-01,23.5,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-09-01,23.52,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-10-01,23.79,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-11-01,23.3,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2017-12-01,23.5,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-01-01,23.52,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-02-01,23.36,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-03-01,23.39,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-04-01,23.79,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-05-01,23.71,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-06-01,23.55,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-07-01,23.86,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-08-01,23.6,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-09-01,23.93,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-10-01,23.86,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-11-01,23.84,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2018-12-01,24.16,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-01-01,24.59,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-02-01,24.6,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-03-01,24.71,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-04-01,24.9,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-05-01,24.72,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-06-01,24.97,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-07-01,24.96,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-08-01,24.94,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-09-01,25.13,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-10-01,25.19,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-11-01,25.29,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2019-12-01,25.36,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-01-01,25.64,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-02-01,25.91,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-03-01,26.0,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-04-01,26.57,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-05-01,26.79,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-06-01,26.67,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-07-01,26.61,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-08-01,27.02,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-09-01,27.08,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-10-01,27.41,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-11-01,27.71,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2020-12-01,28.03,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-01-01,28.11,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-02-01,28.13,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-03-01,27.98,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-04-01,28.03,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-05-01,28.47,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-06-01,28.02,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-07-01,28.19,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-08-01,28.3,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-09-01,28.35,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-10-01,28.48,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-11-01,28.57,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2021-12-01,28.28,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-01-01,29.41,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-02-01,28.88,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-03-01,29.09,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-04-01,29.42,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-05-01,29.66,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-06-01,29.6,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-07-01,30.49,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-08-01,29.71,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-09-01,29.85,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-10-01,30.54,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2022-11-01,29.93,2023-01-21,2023-01-21,California,SMU06000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in California,M,$ per Hour,NSA
2007-01-01,18.85,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-02-01,19.48,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-03-01,19.7,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-04-01,19.25,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-05-01,19.38,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-06-01,19.13,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-07-01,19.42,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-08-01,19.33,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-09-01,19.52,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-10-01,19.39,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-11-01,18.92,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2007-12-01,18.95,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-01-01,19.5,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-02-01,19.2,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-03-01,19.53,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-04-01,19.21,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-05-01,19.2,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-06-01,19.26,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-07-01,19.2,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-08-01,19.24,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-09-01,19.45,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-10-01,19.41,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-11-01,19.57,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2008-12-01,19.27,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-01-01,19.52,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-02-01,19.47,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-03-01,19.6,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-04-01,19.59,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-05-01,19.5,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-06-01,19.47,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-07-01,19.56,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-08-01,19.57,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-09-01,19.31,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-10-01,19.33,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-11-01,19.47,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2009-12-01,19.41,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-01-01,19.12,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-02-01,19.16,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-03-01,19.26,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-04-01,19.37,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-05-01,19.48,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-06-01,19.27,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-07-01,19.41,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-08-01,19.42,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-09-01,19.4,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-10-01,19.68,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-11-01,19.51,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2010-12-01,19.62,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-01-01,19.77,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-02-01,19.69,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-03-01,19.39,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-04-01,19.46,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-05-01,19.96,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-06-01,19.67,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-07-01,20.04,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-08-01,20.12,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-09-01,20.58,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-10-01,21.05,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-11-01,21.22,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2011-12-01,21.11,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-01-01,21.92,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-02-01,21.25,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-03-01,21.62,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-04-01,22.52,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-05-01,22.0,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-06-01,22.09,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-07-01,22.42,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-08-01,22.34,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-09-01,23.03,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-10-01,22.22,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-11-01,22.22,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2012-12-01,23.02,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2013-01-01,22.81,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2013-02-01,22.57,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2013-03-01,22.46,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
2013-04-01,22.71,2023-01-21,2023-01-21,Colorado,SMU08000004000000003,Average Hourly Earnings of All Employees: Trade_Transportation_and Utilities in Colorado,M,$ per Hour,NSA
